hid	gene_spearman	human_gene_symbols	mouse_gene_symbols	gene_spearman_pval_adj	high_gene_spearman	gene_hk_pct	gene_hk_pval_adj	high_gene_housekeeping	human_gene_mean_anchors	mouse_gene_mean_anchors	human_gene_var_std_anchors	mouse_gene_var_std_anchors
23361	0.5145256754006575	ABCG8	Abcg8	0.06864754098360656	TRUE	0.007194244604316547	0.728756	FALSE	4.476606184992898	10.493351750689467	1.720139657291037	4.7402788509203955
23363	0.09966807403815216	IKZF5	Ikzf5	0.4598302687411598	FALSE	0.0017985611510791368	0.728756	FALSE	15.111606361428985	20.311244905531158	0.19223506915147842	0.2891503514058471
23366	0.4605226697412239	PCNX4	Pcnx4	0.08750000000000001	TRUE	0	0.728756	FALSE	63.38065078977252	9.202397399420658	0.5687907621938358	0.17658949138044644
23369	0.30997952613906044	ALDH8A1	Aldh8a1	0.18487686437738465	FALSE	0.014388489208633094	0.728756	FALSE	9.22916249004327	21.52208305092399	3.656651182206047	8.67838692163215
23371	0.29552265345248163	SPEF2	Spef2	0.19585253456221197	FALSE	0.010752688172043012	0.728756	FALSE	11.918552470397367	1.4599625162366971	0.8128887929435055	1.197755959194008
23375	0.2994126868678969	MMP25	Mmp25	0.19341517857142856	FALSE	0	0.728756	FALSE	6.541148975596787	2.0326916092303415	2.235582559212317	0.40741746902446174
23377	0.3008150974212809	NUCKS1	Nucks1	0.192752159766633	FALSE	0.521505376344086	0.18598480286738353	FALSE	181.4954757540748	101.7100166144887	0.8181275830842837	1.3866681924594046
23378	0.5667670729688202	CCDC136	Ccdc136	0.04242424242424242	TRUE	0.08093525179856115	0.5391944165844028	FALSE	30.56252624149703	50.10338957818177	5.457244460940985	9.382968415232629
23379	0.2668844084152279	FAM160B2	Fam160b2	0.22430187168451607	FALSE	0.010752688172043012	0.728756	FALSE	49.75765098832998	17.211601427301137	1.0149583683939625	0.34281832666723067
23382	0.24340276977411476	AEN	Aen	0.2488624756244777	FALSE	0.17204301075268819	0.39747586105387106	FALSE	27.487146409260916	46.845008811406345	1.4278955486530933	0.3842199646205169
23383	0.248693506580747	RBM15	Rbm15	0.2440840954086924	FALSE	0.026881720430107527	0.7000906056426333	FALSE	28.062963380531304	18.220947115100138	1.2983643871265338	0.5757976908843708
23384	0.1586934810163071	LMF1	Lmf1	0.3614643545279383	FALSE	0.026881720430107527	0.7000906056426333	FALSE	20.84582206206203	32.2078232945171	0.567575423971327	0.4633211698789668
23385	0.376143657177311	OSBPL11	Osbpl11	0.13776361705355786	FALSE	0	0.728756	FALSE	15.713390283475597	17.665905890467098	0.1782769407259405	0.16123451393439545
23386	0.5775529586731389	SVEP1	Svep1	0.038740920096852295	TRUE	0.005376344086021506	0.728756	FALSE	23.124702209397938	5.350314226818684	7.041570810006952	0.3641114346544525
23389	0.25382102643725346	PAPOLA	Papola	0.2379082463365578	FALSE	0.9301075268817204	0.03623658634538153	TRUE	164.6600789494078	209.63901514707086	0.27266303986388263	0.545594358769943
23391	0.36346292322067275	ACD	Acd	0.1470672389127325	FALSE	0.0683453237410072	0.5751437676304655	FALSE	30.880513304051405	51.92903269037392	0.5920064839895846	0.38263036056820504
23393	0.7273476039442432	PDZD2	Pdzd2	0.006451612903225806	TRUE	0.03225806451612903	0.6784540561122245	FALSE	19.008020836523183	20.47940870451976	1.8646468121287159	1.4031167646819127
23394	0.3721807746698972	SFXN3	Sfxn3	0.14151506113927825	FALSE	0.1774193548387097	0.39080617893476965	FALSE	61.734321794993136	33.333975031666405	4.02919544757752	0.5286782234071753
23395	0.2625592255430793	UPF3A	Upf3a	0.22837131301173916	FALSE	0.15053763440860216	0.42067520622780663	FALSE	80.48681874234788	42.04834223658195	0.8111172667020481	0.37197950869696866
23401	0.5243592124593455	PCDH15	Pcdh15	0.06189770200148258	TRUE	0.0017985611510791368	0.728756	FALSE	2.9288562494166435	2.5254410199025017	0.8034987558206125	0.4075270772225338
23404	0.24439606038103823	EEF1D	Eef1d	0.24830343032443988	FALSE	0.9838709677419355	0.012922317073170732	TRUE	816.7748534846564	401.846130406779	0.29519283538902197	0.6242564633015532
23407	-0.2617459356951508	MYL12A	Myl12b	0.9601295788686768	FALSE	0.967741935483871	0.019635611510791368	TRUE	626.595834817334	339.9526313045002	1.6559962826883339	0.36544660792071154
23409	0.32031260695041885	HACD2	Hacd2	0.18025078369905956	FALSE	0.026881720430107527	0.7000906056426333	FALSE	32.978410617385485	20.771098500732467	0.4857054302941586	0.5204994616125099
23411	0.3990738768344003	SSBP3	Ssbp3	0.12051843124053191	FALSE	0.33992805755395683	0.2698089792060491	FALSE	68.0063019037001	135.11935953818423	0.9857376203744987	1.6695667057253334
23420	0.5960032839942002	RAB3C	Rab3c	0.033503277494537506	TRUE	0.01079136690647482	0.728756	FALSE	10.996289093528416	12.081590904865282	5.1393338197343725	2.734716982549863
23421	0.3014544058893579	RALGPS2	Ralgps2	0.19258010118043847	FALSE	0.09532374100719425	0.5111474291799787	FALSE	35.358873691597246	62.141782545777225	3.086484833144722	1.855912071159039
23429	0.39471003536766724	PCYOX1L	Pcyox1l	0.12370113805047007	FALSE	0.0017985611510791368	0.728756	FALSE	14.155143544275822	26.133156242406333	0.3137007142761525	0.4450067940254067
23430	0.21191535599438224	YIPF2	Yipf2	0.28911214150781384	FALSE	0.03225806451612903	0.6784540561122245	FALSE	51.65500865595975	27.73815281693939	0.5841620966507649	0.32903807878974045
23433	0.34864154757138005	TRPM8	Trpm8	0.1585283376166644	FALSE	0	0.728756	FALSE	3.244294937507213	0.10284844959952373	2.5357416176565715	1.318023621228513
23435	0.3646176226578517	ZNF426	Zfp426	0.14669926650366752	FALSE	0	0.728756	FALSE	12.743315952926595	24.366544034179864	0.18313187992394747	0.539297304552038
23441	0.25335816619196744	GDPD3	Gdpd3	0.2381635581061693	FALSE	0	0.728756	FALSE	8.79825730877522	4.521929843161343	0.6794341831762197	0.5454936070299203
23450	0.4206988410771304	SH3BP5	Sh3bp5	0.10603801714498695	FALSE	0.25806451612903225	0.31735280614203454	FALSE	55.721145601127795	50.98345888269536	3.9107193856377784	0.9313109866001933
23454	0.17661687435577703	LRRC2	Lrrc2	0.3343395027404878	FALSE	0.010752688172043012	0.728756	FALSE	5.023735055112687	3.705105659493386	1.7898456043677968	4.5397474441706125
23455	-0.02936791994818568	ATP13A3	Atp13a3	0.6969871058342907	FALSE	0.23655913978494625	0.3345591429600288	FALSE	122.44976922549604	55.643084274197015	1.9039350792778622	1.332961981306083
23459	0.4754188580252348	ZNF329	Zfp329	0.08097586296392421	TRUE	0	0.728756	FALSE	12.361539995107805	14.779733508415033	0.26993727785076027	0.32734214244863297
23460	0.4040618789959025	ZNF322	Zfp322a	0.11641842150316727	FALSE	0.007194244604316547	0.728756	FALSE	20.85795953015825	33.722787060548306	0.358825365492706	0.620136231872834
23461	0.19796683895598088	ZC2HC1C	Zc2hc1c	0.3079225205752764	FALSE	0	0.728756	FALSE	6.822760333140396	1.4566738619375945	2.357624438284246	0.12140125313898187
23464	0.4737682478271015	LRRK1	Lrrk1	0.08241335044929397	TRUE	0.010752688172043012	0.728756	FALSE	10.46088043265977	18.239597833096592	0.7500925663189539	0.45074479232359077
23465	0.23160424377478858	COLGALT1	Colgalt1	0.26477477477477473	FALSE	0.543010752688172	0.17793686274509804	FALSE	73.25381905167488	80.07982618278848	0.6288501225606101	0.42425280578839586
23468	0.5924809772822746	KCTD17	Kctd17	0.033503277494537506	TRUE	0.0683453237410072	0.5751437676304655	FALSE	27.337761475247753	86.5019233457497	0.7092979180929447	1.8523616033616637
23475	0.5659566180702956	ELMO3	Elmo3	0.04305177111716622	TRUE	0.016129032258064516	0.728756	FALSE	12.43307862030719	10.481557669760921	1.478587304231331	0.5927719888415479
23477	0.5556704646624763	ZFHX4	Zfhx4	0.048332527791203485	TRUE	0.02158273381294964	0.7214771682960893	FALSE	9.46045641578726	9.639655700282306	0.8811268546339572	0.9398626984644853
23480	0.7898472501052983	MYH14	Myh14	0.006451612903225806	TRUE	0.07526881720430108	0.5506479091949638	FALSE	46.594919590579245	32.41942161616283	5.68114024427782	5.4401134771225905
23484	0.279507470751583	PIP4K2C	Pip4k2c	0.2127371273712737	FALSE	0.07553956834532374	0.5506479091949638	FALSE	30.641233673640524	41.82979583013723	1.4659312305266508	0.5691612287570307
23485	0.35512212267442933	ZBTB3	Zbtb3	0.15180923332871205	FALSE	0.005376344086021506	0.728756	FALSE	9.402496304839826	4.592752799347272	0.2914427850497613	0.33598557642263316
23487	0.3257222114964389	CSPP1	Cspp1	0.17476923076923076	FALSE	0.012589928057553957	0.728756	FALSE	17.21941398579919	62.73123832761957	0.43884253711809135	1.4871660637624602
23488	0.31318965396512544	TUBAL3	Tubal3	0.18430592913109578	FALSE	0.005376344086021506	0.728756	FALSE	5.173802115586424	2.416933002066685	1.9407543421527336	1.4861881033234707
23489	0.2172679221588509	RABEP2	Rabep2	0.28155170914151517	FALSE	0.06989247311827956	0.564309522673031	FALSE	32.08967199482307	33.857706536337275	0.9105429686295784	1.18266215193731
23493	-0.004227205835409216	ZNF672	Zfp672	0.6519122500485341	FALSE	0.06115107913669065	0.5891000169262017	FALSE	32.1170588664817	45.71963745327233	0.32262507794039713	0.1982781856193401
23499	0.35245981258562925	SYNPO2L	Synpo2l	0.1540466392318244	FALSE	0.08064516129032258	0.5391944165844028	FALSE	19.610287954937753	16.097278348868848	7.554848276370485	4.463798070254063
23514	0.4446474252447123	ZNF606	Zfp606	0.09567440869379927	TRUE	0.025179856115107913	0.7214771682960893	FALSE	19.130519377641832	17.311013298218153	0.5893090518837838	0.5279469145246214
23516	0.5421351925992219	FRAS1	Fras1	0.05361813426329555	TRUE	0	0.728756	FALSE	14.927303904993028	3.6121440202346715	1.5830422229662737	0.17633000404613222
23519	0.4076007855313874	ACSF2	Acsf2	0.11467086834733893	FALSE	0.08602150537634409	0.5267567493392966	FALSE	61.28282847870312	26.282732644677946	1.5936510583498114	2.048663910131723
23520	0.36866143901275844	TARS2	Tars2	0.14411247803163446	FALSE	0.039568345323741004	0.6590493525586655	FALSE	28.50875972366151	37.455973779670025	0.3413839353427558	0.2749821578828444
23522	0.26025439141065476	RUFY1	Rufy1	0.23013618105221906	FALSE	0.026881720430107527	0.7000906056426333	FALSE	52.36598976427945	29.908086563294283	0.31523828854757907	0.32312694577017625
23523	0.5158619323568552	PREX2	Prex2	0.06616126809097174	TRUE	0.02158273381294964	0.7214771682960893	FALSE	7.567008751635582	12.405323679590051	0.5038379755014174	1.6059428879384081
23528	0.5458714432948327	KCNIP4	Kcnip4	0.05090748118636564	TRUE	0.01079136690647482	0.728756	FALSE	14.305422603107216	7.845871623376112	5.6463863217933365	3.2532653517021455
23529	0.41076631312979617	BTBD1	Btbd1	0.11243550969578367	FALSE	0.510752688172043	0.18836075313807532	FALSE	81.52854949116275	72.59253594858484	0.536447494170386	0.547317374107824
23530	0.41925868856580895	SLC19A3	Slc19a3	0.1062685459940653	FALSE	0	0.728756	FALSE	23.809010885930906	1.9726018227797744	13.268390129461878	0.45455968274785385
23531	0.3217682756177051	TSGA10	Tsga10	0.1787270087124879	FALSE	0.00539568345323741	0.728756	FALSE	11.343471977310166	10.352640298423877	0.6174651065547349	1.4066050008061972
23543	0.3107792120195099	CENPP	Cenpp	0.18487686437738465	FALSE	0.0017985611510791368	0.728756	FALSE	8.632280486592586	21.447163358282356	0.2556449422332375	0.7437932718994446
23544	0.4728241988528743	CHMP4C	Chmp4c	0.08255726151522777	TRUE	0.0035971223021582736	0.728756	FALSE	9.190895099345306	5.170585180054319	0.6448481526341818	1.3857196324036118
23546	0.10950095803574288	CYB5B	Cyb5b	0.4433299899699097	FALSE	0.7122302158273381	0.11633550303030303	FALSE	110.83584425166303	121.9230394151134	1.3120247648788133	1.048088753680141
23547	0.16671093388562683	TNFAIP8L1	Tnfaip8l1	0.35025380710659904	FALSE	0	0.728756	FALSE	12.357485944535526	8.10023466481908	0.18001830927836618	0.14482286104707542
23551	0.3309332903728101	SNX31	Snx31	0.17105923694779118	FALSE	0	0.728756	FALSE	0.8200129790740996	6.9370626844417	0.37062465603702327	7.30918350945338
23553	0.22346727742252143	KCNG4	Kcng4	0.2736981465136805	FALSE	0	0.728756	FALSE	0.03437051607329211	1.7605495204144859	0.40069886718028846	3.7598842173313693
23555	-0.026534607544735772	C6orf201	4933417A18Rik	0.692017639164057	FALSE	0.0035971223021582736	0.728756	FALSE	1.4579163158243185	2.25259530794983	4.304232919641327	5.279357453020582
23565	-0.009491890558170202	DRAM2	Dram2	0.6622371306928139	FALSE	0.45161290322580644	0.21352374396135265	FALSE	74.3510570552655	83.42011030133477	0.5123674506681279	0.9512156401405465
23566	0.4488865388148092	DOCK7	Dock7	0.09433136353687896	TRUE	0.26881720430107525	0.3110918534653465	FALSE	52.43606322242632	44.6178185574242	1.332998864776063	1.0724221146389479
23569	0.29724260319376583	DEDD2	Dedd2	0.1951730218205863	FALSE	0.10431654676258993	0.4920772552910053	FALSE	41.25096841170152	36.145148907708915	0.6869886853542773	2.26770512091532
23571	0.4873192254707618	KLHL13	Klhl13	0.07810750279955207	TRUE	0.14388489208633093	0.4329717874267448	FALSE	25.049460691801123	55.80675725427496	2.745567745712524	3.716720360236957
23580	0.418620733423266	DGAT2	Dgat2	0.10695780903034789	FALSE	0.09532374100719425	0.5111474291799787	FALSE	38.30003464969676	175.06051769794468	9.155456065205657	9.023851054525343
23582	0.2889661072997565	ASPRV1	Asprv1	0.2021025531001931	FALSE	0.01618705035971223	0.728756	FALSE	10.954184990816497	44.80102573179166	6.248792220284568	9.626025775991335
23585	0.09345565106235003	RETREG3	Retreg3	0.4692275339969158	FALSE	0.24731182795698925	0.32628095326409495	FALSE	47.62706669083536	49.7988091804547	0.3848279546628712	0.9599286880806817
23587	0.3871533625826756	UBXN2B	Ubxn2b	0.12959442332065907	FALSE	0.005376344086021506	0.728756	FALSE	28.16823078259458	10.319394909618604	0.5383157234777731	0.23593369914447038
23588	-0.024179512933034025	SERPINA12	Serpina12	0.6877758587603147	FALSE	0.005376344086021506	0.728756	FALSE	3.9579919558204577	0.6727874954110004	6.188891034868265	4.572586817555408
23595	0.6302685944202114	TSPAN11	Tspan11	0.016867469879518072	TRUE	0.00539568345323741	0.728756	FALSE	8.121077874958418	7.75931433832225	1.2529489226103008	0.6962550043074345
23598	0.36574617006932636	FBXW9	Fbxw9	0.14570685169124023	FALSE	0.0035971223021582736	0.728756	FALSE	11.142908211022682	36.331086530368516	0.19824480347401605	0.5751508974702169
23600	0.5584443388920333	ARL8A	Arl8a	0.048332527791203485	TRUE	0.16546762589928057	0.409259399079931	FALSE	60.405974014378586	107.15754497515765	1.8518405753366038	1.4133707368337327
23604	0.06425480687538886	LYZL4	Lyzl4	0.5199021872028257	FALSE	0.0017985611510791368	0.728756	FALSE	0.5648784647780761	1.0499176456091788	3.8711009442688926	3.4540585543723568
23611	0.21859082572864622	KHNYN	Khnyn	0.27961961263304835	FALSE	0.03225806451612903	0.6784540561122245	FALSE	46.3848427875226	22.45133376754061	0.5671045529501154	0.6852099548326988
23617	0.4664862662875498	DEGS2	Degs2	0.08498309995171416	TRUE	0.02877697841726619	0.7000906056426333	FALSE	8.394134574393995	28.113478970468453	1.8764045653474661	5.519953374960929
23618	0.04881811330177674	SDR9C7	Sdr9c7	0.548205677557579	FALSE	0.005376344086021506	0.728756	FALSE	1.3928041282616264	2.117978955054244	3.582941467401363	1.340161236907377
23629	0.25467154737684233	TMEM80	Tmem80	0.23678646934460887	FALSE	0.0737410071942446	0.5640254835039817	FALSE	31.38769099509597	40.161648629809626	0.40244219421651	0.23735107151562215
23631	0.2839143391450542	SERPINB12	Serpinb12	0.2083289292886587	FALSE	0.005376344086021506	0.728756	FALSE	1.3877242768240385	6.454935297999545	4.726436745487516	5.306215271870627
23632	0.10558040682785552	PPM1J	Ppm1j	0.4495438996579247	FALSE	0.007194244604316547	0.728756	FALSE	4.295062714811474	8.222663681858453	0.8273872332599265	1.2882268948297046
23633	0.014999673938859719	SERPINA9	Serpina9	0.6133865480240774	FALSE	0	0.728756	FALSE	1.0426684607069974	0.5091563624396942	3.081086674566488	0.8021469256104263
23634	0.4974202034069751	CERS5	Cers5	0.07483601669648181	TRUE	0.2607913669064748	0.31735280614203454	FALSE	57.246157883455204	58.6353990081	1.1664694937860076	0.36343704231511925
23642	0.4497695560220162	SGO1	Sgo1	0.0939287285525737	TRUE	0.008992805755395683	0.728756	FALSE	10.160805562261949	25.48300890365676	0.6144225253352035	0.9381059694099779
23647	0.12943841322550365	ACTRT2	Actrt2	0.40925476348120354	FALSE	0.00539568345323741	0.728756	FALSE	1.4115828069030336	5.5952589956590835	5.516948078994184	5.412378830266513
23648	0.003799347570969824	ACTRT1	Actrt1	0.6362100337925656	FALSE	0	0.728756	FALSE	0.03506841255241739	0.28748333210417903	1.7739196950742866	3.6087833550182453
23652	0.4508562550016052	ANKRD42	Ankrd42	0.09276068186849679	TRUE	0.0035971223021582736	0.728756	FALSE	10.66003948182409	7.010731344140804	0.3410982507771801	1.4432109059810851
23654	0.36280748919861144	SDR42E1	Sdr42e1	0.14741944682064442	FALSE	0	0.728756	FALSE	4.22967351659123	9.432056468920225	0.28489674500287737	1.3666082107890252
23656	0.32709068334176944	SLC7A13	Slc7a13	0.1736171265932434	FALSE	0	0.728756	FALSE	0.07682583704629398	4.818819295463195	2.555020128623941	5.128750060579131
23662	0.07406745738777158	MTMR3	Mtmr3	0.5036015641078412	FALSE	0.15053763440860216	0.42067520622780663	FALSE	42.96249827387454	49.00378318055086	0.7152091393299506	1.2567661544675814
23664	0.44223754312434216	SEMA3D	Sema3d	0.0962228318210593	TRUE	0	0.728756	FALSE	13.680611094071532	5.738076838643408	2.5223694351134034	0.30920209152142053
23665	0.2642788626591657	SMCHD1	Smchd1	0.22659658865529553	FALSE	0.2903225806451613	0.2959214697286013	FALSE	82.60016907482314	67.2468943564411	3.366396105869154	1.4059154152951192
23668	0.2796248219712756	LRRIQ3	Lrriq3	0.2127371273712737	FALSE	0	0.728756	FALSE	1.7074295425732575	3.4919588657214318	0.3887158351216647	3.5003666978009744
23670	0.055824609235154476	TMC1	Tmc1	0.5362318840579711	FALSE	0	0.728756	FALSE	0.3722170633530412	0.12361804590530284	0.2753348574949206	1.1105317871079445
23672	0.40895407172085163	ELOVL7	Elovl7	0.11332042935069507	FALSE	0.010752688172043012	0.728756	FALSE	9.406019129842397	5.707852985734095	0.9521827749395838	0.6318295867094603
23682	0.34054141559928014	CFAP126	Cfap126	0.16237416655771997	FALSE	0	0.728756	FALSE	3.097345584407121	10.410530585667988	0.8673821859045292	2.919128025195526
23686	0.2761103679732385	VMP1	Vmp1	0.21530212414930913	FALSE	0.8172043010752689	0.07471308928571428	TRUE	183.00525030217392	158.8648416872817	1.3675844512998292	0.5570630226479383
23692	0.6976111204162871	DNAJC18	Dnajc18	0.006451612903225806	TRUE	0.01618705035971223	0.728756	FALSE	19.141324403856697	16.209732630519362	1.7836818060297213	0.4430633739452644
23700	0.39349200105865617	ZNF449	Zfp449	0.12459123610202748	FALSE	0	0.728756	FALSE	9.720330634499458	4.800649118878793	0.21472838603464434	0.17321530139343402
23703	0.030198062560870462	N4BP1	N4bp1	0.5843564356435643	FALSE	0.010752688172043012	0.728756	FALSE	35.396912663549806	16.827990720735556	0.43985775920211767	0.31969134829391255
23708	0.44272553821617916	ACAP3	Acap3	0.0962228318210593	TRUE	0.1881720430107527	0.38130625	FALSE	64.618326373692355	33.61501947985573	1.9828636825824746	0.7189483817956824
23710	0.44837605824083054	KCNIP2	Kcnip2	0.09441779328390754	TRUE	0.044964028776978415	0.6420233090422368	FALSE	35.9055979226108	11.197824705125688	12.437275375132742	3.335977757185133
23713	0.4155487504121041	OR51E2	Olfr78	0.10923300617957106	FALSE	0	0.728756	FALSE	0.39357366022231166	0.8082888485401786	0.8913295431049767	0.39342721728607544
23715	0.4468168425589587	FAM83D	Fam83d	0.09567440869379927	TRUE	0.07526881720430108	0.5506479091949638	FALSE	22.14556679288096	23.5639769185747	2.0724970051090534	0.6732234677682052
23717	0.43242106459657675	TSPAN14	Tspan14	0.1009861932938856	FALSE	0.43010752688172044	0.2225263459335624	FALSE	69.89548651736027	63.535233229423966	0.8734148717098728	0.3483977722857611
23727	0.08570998523718308	RNF17	Rnf17	0.4826461196723588	FALSE	0	0.728756	FALSE	0.9099484818735487	2.630073485364692	2.217856341672302	2.1850502732222066
23732	0.24232746891176996	SLC4A9	Slc4a9	0.2505785429973156	FALSE	0	0.728756	FALSE	1.5173702068017185	2.0263147805439146	1.325836684070688	2.4033877551544442
23734	0.05219464771014911	ZNF275	Zfp275	0.5420780441937	FALSE	0.005376344086021506	0.728756	FALSE	15.953920846761237	14.364139140120816	0.9197539951826028	0.2637260620711213
23741	0.4408386159673496	HMCN1	Hmcn1	0.09690893901420217	TRUE	0.021505376344086023	0.7214771682960893	FALSE	16.16603977726194	12.154760421606971	3.156831956686093	1.638499335214969
23742	0.3135350652905583	AGAP3	Agap3	0.18419816858417468	FALSE	0.13978494623655913	0.4335226779661017	FALSE	83.76903841875463	33.777824510601796	0.9003515538852015	0.6756775821756696
23743	0.2604710803813145	PRSS27	Prss27	0.23004510688370267	FALSE	0	0.728756	FALSE	8.314663850035382	1.935655426556507	7.0165932825207715	0.8895901359618736
23744	0.08656154442955506	SNX25	Snx25	0.4808146809398026	FALSE	0.043010752688172046	0.6420233090422368	FALSE	23.672475718480957	21.601589456909906	1.2047913786812576	1.5301323034768652
23749	0.29613366687796316	HDAC10	Hdac10	0.19551352540136352	FALSE	0.03763440860215054	0.6590493525586655	FALSE	43.25833798585219	25.597596158109564	2.1396947358536065	0.39167989648934276
23766	0.198237511155033	NAA38	Naa38	0.3077307148206707	FALSE	0.7212230215827338	0.11355588380716934	FALSE	103.25952688944021	168.5971741469145	0.7392812360455928	0.2897434622582792
23770	0.36611891860249424	SLX4	Slx4	0.1453152111046848	FALSE	0	0.728756	FALSE	6.382136427479722	32.60171212078092	0.15501789583413156	0.9197479481718335
23771	0.6032607058886423	MEGF10	Megf10	0.029560810810810807	TRUE	0	0.728756	FALSE	9.313596727654312	3.07050599066781	2.288323479146777	0.5109331445449169
23775	0.12683914581067532	KIF2B	Kif2b	0.41241116565316144	FALSE	0.0035971223021582736	0.728756	FALSE	1.4683479486460513	6.220211051350973	4.82876999472096	8.161913811995985
23778	0.24422670514010475	MYPN	Mypn	0.24830343032443988	FALSE	0.005376344086021506	0.728756	FALSE	8.907235641309095	2.6362675865526484	2.884511465652513	1.1435629329755004
23779	0.2232067818231434	HES7	Hes7	0.27417078334509526	FALSE	0	0.728756	FALSE	0.7791877003410914	0.9514521492873017	0.39247260923828337	0.7807824387783463
23784	0.43409808290673896	KLHL22	Klhl22	0.10030211480362537	FALSE	0.044964028776978415	0.6420233090422368	FALSE	29.98568634169727	57.01364738358178	0.396609383777389	0.5694537290692344
23789	0.5194897953412074	RAB2B	Rab2b	0.063875088715401	TRUE	0.02877697841726619	0.7000906056426333	FALSE	31.44119450707589	25.22181535558314	0.3087799652353719	0.7833372643757256
23813	0.19525014274871685	SLC45A3	Slc45a3	0.3102081268582755	FALSE	0.008992805755395683	0.728756	FALSE	8.473553022785948	12.120356742394208	0.5505193077885701	1.097982841443006
23814	0.4210356284806101	ANKRD13A	Ankrd13a	0.10593299644394535	FALSE	0.3830935251798561	0.24663816103896102	FALSE	67.80225596974664	142.4622855918639	1.1023922503596668	1.9979644413318478
23815	0.25327860457992013	PLCZ1	Plcz1	0.2381680849029544	FALSE	0.0035971223021582736	0.728756	FALSE	1.0464973656257779	2.939085098257784	3.9952769847969902	4.132166356348917
23819	0.26468423406495406	TRIM15	Trim15	0.22623895123646837	FALSE	0.010752688172043012	0.728756	FALSE	7.162749071056485	2.747716339715533	2.2459720563200323	1.5904151179414105
23924	0.18594710810121662	ACP7	Acp7	0.32270625456315405	FALSE	0	0.728756	FALSE	0.5741236191919245	0.6314528399570138	1.3837580535254217	0.9947655055416489
24122	0.5500706982392728	TSPAN18	Tspan18	0.05082352941176471	TRUE	0.07526881720430108	0.5506479091949638	FALSE	30.087233597000708	24.431404278772753	1.6857143626480635	1.2276623687416357
24255	0.3432165497417118	PRMT3	Prmt3	0.16062450383699392	FALSE	0.02697841726618705	0.7000906056426333	FALSE	21.040612834232245	51.109082460536655	0.3381646427204592	0.4847030083214226
24284	0.20718110569907006	GNAT3	Gnat3	0.295462270564242	FALSE	0	0.728756	FALSE	0.24048851135376567	0.1532642391187094	0.9311752284833009	0.6880346406835705
24321	0.10384105370676987	SLC25A43	Slc25a43	0.4524774294447999	FALSE	0	0.728756	FALSE	12.107592588236258	2.543417126831825	0.3038855191550742	0.42491681667904924
24376	0.3110402735645109	CAPZA1	Capza1	0.18487686437738465	FALSE	0.7473118279569892	0.10142060975609758	FALSE	159.92961358997093	154.2584340295317	0.5741016382911935	0.5643732145283614
24504	0.26670361110013135	SLC35B2	Slc35b2	0.2247348409045427	FALSE	0.302158273381295	0.29018028448275857	FALSE	49.68927535924521	57.13771528835349	0.6299037883966283	0.3180834909580445
24535	0.15168814088712923	HARBI1	Harbi1	0.3732582045229574	FALSE	0	0.728756	FALSE	4.998419526665373	14.480406547988771	0.059798527165558904	0.182135166881821
24625	0.42490014619283684	HMX2	Hmx2	0.10470207500475918	FALSE	0	0.728756	FALSE	0.8941671219554108	0.922335042254994	1.0038710717679251	0.33728262160325384
24678	0.09780533080939553	PIK3R4	Pik3r4	0.4623686252380616	FALSE	0.03225806451612903	0.6784540561122245	FALSE	36.07787381252678	23.19553848906342	0.16498291263211318	0.6085992980088838
24848	0.19989078460421905	SEC14L3	Sec14l3	0.30588235294117644	FALSE	0	0.728756	FALSE	0.06523473713806358	27.292909637435177	0.36014632740912655	15.004878583945006
24911	0.250396135993327	MICALL1	Micall1	0.2419874834060307	FALSE	0.010752688172043012	0.728756	FALSE	33.51596670902098	15.559722646035734	1.3672874720680095	0.44167708659369187
24912	0.5176264208196462	CNTNAP4	Cntnap4	0.06492146596858639	TRUE	0.005376344086021506	0.728756	FALSE	6.218961786802667	4.913196818595532	1.6320626821637627	2.086847736777386
24916	0.534033282115655	DISP2	Disp2	0.05593561368209256	TRUE	0	0.728756	FALSE	4.1341096464146005	14.053170051107305	0.75504637486472	2.7605625370081657
24917	0.25041824736619006	SLC38A5	Slc38a5	0.2419874834060307	FALSE	0.16129032258064516	0.4110626553191489	FALSE	44.69984622266669	75.9548706582339	3.767957546066759	8.642254514574736
24918	0.11969147917270315	SPRED2	Spred2	0.42472611187694986	FALSE	0.04136690647482014	0.6590493525586655	FALSE	26.823083261339814	20.357319077817362	0.6739080346076128	1.1195808763093897
24919	0.2131963752272366	SPRED1	Spred1	0.28720379146919434	FALSE	0.05913978494623656	0.5891000169262017	FALSE	24.932231074506575	25.017989015081216	0.9281087142395502	1.2444274663795731
24921	0.4484073774612023	LMX1A	Lmx1a	0.09441779328390754	TRUE	0	0.728756	FALSE	1.2047177663180535	1.3719076002571262	2.1023928297557255	0.42198019644923473
24928	0.6056193534715134	TENT5B	Tent5b	0.027350427350427347	TRUE	0.005376344086021506	0.728756	FALSE	16.110265826316745	4.381405079290237	4.777705825781697	0.6991940957480323
24930	0.35043774117976556	ACSM1	Acsm1	0.15661994829228468	FALSE	0	0.728756	FALSE	0.805918602842535	19.730679529320014	0.1554952034947433	9.500375493380183
24933	0.20954046190712725	COMMD7	Commd7	0.29169514695830484	FALSE	0.25539568345323743	0.3220076165011459	FALSE	50.742199015925024	52.16820668067125	0.27218216408334894	0.39120534920465816
